.x		b	c	d	0.06987708936744422
-x		b	c	d	0.031727521573411875
ay		c	d	e	0.026884697011865535
by		c	d	e	0.024099045100802192
cy		b	d	e	0.02356318399430089
dy		b	c	e	0.023710111179185745
ey		b	c	d	0.021192433953420995
fy		b	c	d	0.014821012472304534
gy		b	c	d	0.015461168146521886
hy		b	c	d	0.012974953547435374
iy		b	c	d	0.024191124788396627
jy		b	c	d	0.03648225523928756
ky		b	c	d	0.036133460030434265
ly		b	c	d	0.036017574956870864
my		b	c	d	0.03296989486744629
ny		b	c	d	0.03277869438358866
oy		b	c	d	0.03182099835873261
py		b	c	d	0.035604139350993304
ry		b	c	d	0.03640034402555301
qy		b	c	d	0.03695853059186401
sy		b	c	d	0.03273066307022361
ty		b	c	d	0.03314661663339042
uy		b	c	d	0.03468707428675846
vy		b	c	d	0.036226836058959565
wy		b	c	d	0.035397088801958784
xy		b	c	d	0.032440922466500315
yy		c	d	e	0.03051354544786115
zy		b	c	d	0.032425022490687516
 y		b	c	d	0.06762814535614044
,y		b	c	d	0.06832419967616284
.y		b	c	d	0.06798784846949699
-y		b	c	d	0.03051354544786115
az		c	d	e	0.02719613829001528
bz		c	d	e	0.024410486378951938
cz		b	d	e	0.023874625272450635
dz		b	c	e	0.025075089100043888
ez		b	c	d	0.022557411874279138
fz		b	c	d	0.016185990393162677
gz		b	c	d	0.01682614606738003
hz		b	c	d	0.014339931468293517
iz		b	c	d	0.02555610270925477
jz		b	c	d	0.0378472331601457
kz		b	c	d	0.03749843795129241
lz		b	c	d	0.03738255287772901
mz		b	c	d	0.03433487278830443
nz		b	c	d	0.0341436723044468
oz		b	c	d	0.03318597627959076
pz		b	c	d	0.03696911727185145
rz		b	c	d	0.037765321946411155
qz		b	c	d	0.038323508512722156
sz		b	c	d	0.034095640991081755
tz		b	c	d	0.03451159455424856
uz		b	c	d	0.036052052207616606
vz		b	c	d	0.03807751738995183
wz		b	c	d	0.03724777013295105
xz		b	c	d	0.03429160379749258
yz		b	c	d	0.03201714985012864
zz		c	d	e	0.0318785233687193
 z		b	c	d	0.06197626292904399
,z		b	c	d	0.0626723172490664
.z		b	c	d	0.06233596604240055
-z		b	c	d	0.0318785233687193
a 		c	d	e	0.06453257259333765
b 		c	d	e	0.0617469206822743
c 		b	d	e	0.061211059575773004
d 		b	c	e	0.060924276924242585
e 		b	c	d	0.058406599698477835
f 		b	c	d	0.05203517821736137
g 		b	c	d	0.052675333891578725
h 		b	c	d	0.050189119292492215
i 		b	c	d	0.06140529053345347
j 		b	c	d	0.0736964209843444
k 		b	c	d	0.0733476257754911
l 		b	c	d	0.0732317407019277
m 		b	c	d	0.07018406061250312
n 		b	c	d	0.0699928601286455
o 		b	c	d	0.06903516410378946
p 		b	c	d	0.07281830509605014
r 		b	c	d	0.07361450977060985
q 		b	c	d	0.07417269633692085
s 		b	c	d	0.06994482881528044
t 		b	c	d	0.07036078237844726
u 		b	c	d	0.0719012400318153
v 		b	c	d	0.07392670521415053
w 		b	c	d	0.07348660440483341
x 		b	c	d	0.07053043806937495
y 		b	c	d	0.068255984122011
z 		b	c	d	0.06301197433547344
  		c	d	e	0.067727711192918
, 		b	c	d	0.06071085084496341
. 		b	c	d	0.0607505723021632
- 		b	c	d	0.067727711192918
a,		c	d	e	0.06385610950443504
b,		c	d	e	0.061070457593371694
c,		b	d	e	0.060534596486870394
d,		b	c	e	0.060247813835339975
e,		b	c	d	0.057730136609575225
f,		b	c	d	0.05135871512845877
g,		b	c	d	0.05199887080267612
h,		b	c	d	0.049512656203589606
i,		b	c	d	0.06072882744455086
j,		b	c	d	0.0730199578954418
k,		b	c	d	0.07267116268658849
l,		b	c	d	0.0725552776130251
m,		b	c	d	0.06950759752360053
n,		b	c	d	0.06931639703974289
o,		b	c	d	0.06835870101488685
p,		b	c	d	0.07214184200714754
r,		b	c	d	0.07293804668170725
q,		b	c	d	0.07349623324801824
s,		b	c	d	0.06926836572637785
t,		b	c	d	0.06968431928954466
u,		b	c	d	0.0712247769429127
v,		b	c	d	0.07325024212524792
w,		b	c	d	0.0728101413159308
x,		b	c	d	0.07055122761700085
y,		b	c	d	0.0689520384420334
z,		b	c	d	0.06370802865549584
 ,		b	c	d	0.06071063772807218
,,		c	d	e	0.06705124810401539
.,		b	c	d	0.060749373985657086
-,		b	c	d	0.06705124810401539
a.		c	d	e	0.06419502307016568
b.		c	d	e	0.06140937115910235
c.		b	d	e	0.06087351005260104
d.		b	c	e	0.06058672740107063
e.		b	c	d	0.05806905017530588
f.		b	c	d	0.05169762869418941
g.		b	c	d	0.05233778436840676
h.		b	c	d	0.04985156976932025
i.		b	c	d	0.06106774101028151
j.		b	c	d	0.07335887146117244
k.		b	c	d	0.07301007625231914
l.		b	c	d	0.07289419117875574
m.		b	c	d	0.06984651108933117
n.		b	c	d	0.06965531060547353
o.		b	c	d	0.06869761458061749
p.		b	c	d	0.07248075557287818
r.		b	c	d	0.07327696024743789
q.		b	c	d	0.07383514681374889
s.		b	c	d	0.0696072792921085
t.		b	c	d	0.0700232328552753
u.		b	c	d	0.07156369050864334
v.		b	c	d	0.07358915569097857
w.		b	c	d	0.07314905488166146
x.		b	c	d	0.07089014118273149
y.		b	c	d	0.06861568723536755
z.		b	c	d	0.06337167744882999
 .		b	c	d	0.06037428652140632
,.		b	c	d	0.06037330132179144
..		c	d	e	0.06739016166974603
-.		b	c	d	0.06739016166974603
a-		c	d	e	0.02604545527613335
b-		c	d	e	0.023259803365070008
c-		b	d	e	0.022723942258568705
d-		b	c	e	0.02243715960703829
e-		b	c	d	0.01991948238127354
f-		b	c	d	0.01354806090015708
g-		b	c	d	0.014188216574374432
h-		b	c	d	0.01170200197528792
i-		b	c	d	0.02291817321624917
j-		b	c	d	0.035209303667140104
k-		b	c	d	0.03486050845828681
l-		b	c	d	0.03474462338472341
m-		b	c	d	0.03169694329529883
n-		b	c	d	0.0315057428114412
o-		b	c	d	0.03054804678658516
p-		b	c	d	0.03433118777884585
r-		b	c	d	0.035127392453405556
q-		b	c	d	0.03568557901971656
s-		b	c	d	0.031457711498076156
t-		b	c	d	0.031873665061242965
u-		b	c	d	0.03341412271461101
v-		b	c	d	0.035439587896946234
w-		b	c	d	0.03499948708762912
x-		b	c	d	0.03274057338869916
y-		b	c	d	0.031141384213731717
z-		b	c	d	0.03291423477514874
 -		b	c	d	0.029916843847725073
,-		b	c	d	0.029240593875713695
.-		b	c	d	0.02995558010530999
--		c	d	e	0.029240593875713695
